id,budget,genres,homepage,overview,production_companies,production_countries,release_date,runtime,spoken_languages,title,vote_average,cast
55721,32m usd,"['Comedy', 'Romance']",http://www.bridesmaidsmovie.com/,"Annie’s life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian’s maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.","['Universal Pictures', 'Relativity Media', 'Apatow Productions']",['United States of America'],2011-04-28,2h 5m,['English'],Bridesmaids,6.5,"['Kristen Wiig', 'Rose Byrne', 'Maya Rudolph', 'Wendi McLendon-Covey', 'Ellie Kemper', 'Melissa McCarthy', ""Chris O'Dowd"", 'Jon Hamm', 'Jessica St. Clair', 'Tom Yi', 'Elaine Kao', 'Michael Hitchcock', 'Kali Hawk', 'Joe Nunez', 'Rebel Wilson', 'Matt Lucas', 'Jill Clayburgh', 'Greg Tuculescu', 'Terry Crews', 'Carnie Wilson', 'Wendy Wilson', 'Chynna Philips', 'Brennan Crewe', 'Mia Rose Frampton', 'Mitch Silpa', 'Dana Powell', 'Brian Petsos']"
109414,32m usd,"['Action', 'Comedy']",http://www.thisistheend.com/,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.","['Columbia Pictures', 'Mandate Pictures', 'Sony Pictures Entertainment (SPE)', 'Point Grey Pictures']",['United States of America'],2013-06-12,1h 47m,['English'],This Is the End,6.3,"['James Franco', 'Jonah Hill', 'Seth Rogen', 'Jay Baruchel', 'Danny McBride', 'Craig Robinson', 'Michael Cera', 'Emma Watson', 'Mindy Kaling', 'David Krumholtz', 'Christopher Mintz-Plasse', 'Rihanna', 'Martin Starr', 'Paul Rudd', 'Channing Tatum', 'Kevin Hart', 'Aziz Ansari', 'Jason Segel', 'Nick Carter', 'Kevin Richardson', 'A.J. McLean', 'Howie Dorough', 'Brian Littrell', 'Lo Graham', 'Douglas M. Griffin', 'Steffie Grote', 'Brian Huskey']"
10307,29m usd,['Horror'],,"A young woman with no strong religious beliefs, Frankie Paige begins having strange and violent experiences, showing signs of the wounds that Jesus received when crucified. When the Vatican gets word of Frankie's situation, a high-ranking cardinal requests that the Rev. Andrew Kiernan investigate her case. Soon Kiernan realizes that very sinister forces are at work, and tries to rescue Frankie from the entity that is plaguing her.","['FGM Entertainment', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],1999-09-10,1h 43m,"['English', 'Italiano', 'Português']",Stigmata,6.0,"['Patricia Arquette', 'Gabriel Byrne', 'Jonathan Pryce', 'Nia Long', 'Thomas Kopache', 'Rade Serbedzija', 'Enrico Colantoni', 'Dick Latessa', 'Portia de Rossi', 'Patrick Muldoon', 'Ann Cusack', 'Shaun Toub', 'Tom Hodges', 'Lydia Hazan', 'Shaun Duke']"
11978,32m usd,['Drama'],,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",['Fox 2000 Pictures'],['United States of America'],2000-09-13,2h 9m,['English'],Men of Honor,7.0,"['Robert De Niro', 'Cuba Gooding Jr.', 'Charlize Theron', 'Aunjanue Ellis', 'Hal Holbrook', 'Michael Rapaport', 'Powers Boothe', 'David Keith', 'Glynn Turman', 'Tyler Posey', 'Henry Harris']"
22907,32m usd,"['Action', 'Crime', 'Drama', 'Thriller']",http://www.whoarethetakers.com/,"A seasoned team of bank robbers, including Gordon Jennings (Idris Elba), John Rahway (Paul Walker), A.J. (Hayden Christensen), and brothers Jake (Michael Ealy) and Jesse Attica (Chris Brown) successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost (Tip T.I. Harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (Matt Dillon) inches closer to apprehending the criminals.",['Rainforest Films'],['United States of America'],2010-08-26,1h 47m,['English'],Takers,6.0,"['Chris Brown', 'Hayden Christensen', 'Matt Dillon', 'Michael Ealy', 'Idris Elba', 'T.I.', 'Zoe Saldana', 'Paul Walker', 'Marianne Jean-Baptiste', 'Johnathon Schaech', 'Jay Hernandez', 'Steve Harris', 'Trevor Donovan', 'Gaius Charles', 'Nancy Young', 'Gideon Emery', 'Zulay Henao', 'Glynn Turman']"
87567,35m usd,['Comedy'],,"To the amusement of their adult children and friends, long divorced couple Don and Ellie Griffin are once again forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.","['Millenium Films', 'Two Ton Films']",['United States of America'],2013-04-25,1h 30m,"['English', 'Español', 'Latin']",The Big Wedding,5.7,"['Robert De Niro', 'Diane Keaton', 'Katherine Heigl', 'Amanda Seyfried', 'Topher Grace', 'Susan Sarandon', 'Robin Williams', 'Ben Barnes', 'Christa Campbell', 'Kyle Bornheimer', 'Christine Ebersole', 'David Rasche', 'Patricia Rae', 'Ana Ayora', 'Megan Ketch', 'Ian Blackman', 'Shana Dowdeswell', 'Doug Torres', 'Marvina Vinique', 'Joshua Nelson', 'Quincy Dunn-Baker', 'Sylvia Kauders', 'Edmund Lyndeck', 'John V. Barbieri']"
38322,32m usd,"['Crime', 'Comedy', 'Action']",http://www.bigmommaslikefatherlikeson.com/,"FBI agent Malcolm Turner and his 17-year-old son, Trent, go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.","['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'New Regency Pictures', 'The Collective Studios', 'Runteldat Entertainment', 'Friendly Films (II)', 'Friendly Films Productions']",['United States of America'],2011-02-16,1h 47m,['English'],"Big Mommas: Like Father, Like Son",5.3,"['Martin Lawrence', 'Brandon T. Jackson', 'Portia Doubleday', 'Mari Morrow', 'Faizon Love', 'Ana Ortiz', 'Steve Warren', 'Marc John Jefferies', 'Jessica Lucas', 'Emily Rios', 'Michelle Ang', 'Henri Lubatti', 'Lorenzo Pisoni', 'Tony Curran', 'Brandon Gill', 'Zack Mines', 'Rhett Lindsey', 'Ken Jeong', 'Max Casella', 'Susan Walters', 'Sherri Shepherd', 'Susan Griffiths', 'Brianne Gould', 'Dawntavia Bullard', 'Susie Spear Purcell', 'Lily Chambers', 'Jasmine Burke', 'Juliet Kim', 'Brian Lafontaine', 'Ramsey Luke', 'Jazmia Battle', 'Christiani Pitts', 'G. Christopher Carson', 'Nilsa Castro', 'Chenique Charmaine', 'Shaun Clay', 'Matthew L. Collins', 'Tiffany Cosey', 'Michael L. Covington', 'Orlando Vargas Diaz', 'Niki Edwards', 'Rodney Edwards', 'Curtis Gammage', 'Jon Gould', 'Joel Harold', 'Keith Allen Hayes', 'Angel Jackson', 'Eli Jones', 'Shawn Knowles', 'Alphonse A. Lambert Jr.', 'Thina Lowe', 'Carmen Matheny', 'Chantal Maurice', 'Ken Melde', 'Rachelle Neal', 'Katherine Neslund', 'Lexi Noel', 'Kayla Perkins', 'Greg Perrow', 'C.J. Perry', 'Justin Price', 'Eddie Rattanasouk', 'Sarah Reagin', 'Cody Rowlett', 'Joshua Tanksley', 'Lisa Marie Thomas', 'Deonna Young']"
45612,32m usd,"['Thriller', 'Science Fiction', 'Mystery']",http://www.enterthesourcecode.com/,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?","['The Mark Gordon Company', 'Vendome Pictures']","['Canada', 'United States of America']",2011-03-30,1h 33m,['English'],Source Code,7.1,"['Jake Gyllenhaal', 'Michelle Monaghan', 'Vera Farmiga', 'Russell Peters', 'Michael Arden', 'Jeffrey Wright', 'Cas Anvar', 'Brent Skagford', 'Craig Thomas', 'Gordon Masten', 'Susan Bain', 'Joe Cobden', 'Paula Jean Hixson', 'Lincoln Ward', 'Kyle Gatehouse', 'Albert Kwan', 'Anne Day-Jones', 'Clarice Byrne', 'James A. Woods', 'Tom Tammi', 'Matt Holland', 'Jasson Finney', 'Kyle Allatt', 'Joti Nagra']"
7305,32m usd,"['Action', 'Adventure', 'Drama', 'Thriller']",,"The amazing, true story of a Uruguayan rugby team's plane that crashed in the middle of the Andes mountains, and their immense will to survive and pull through alive, forced to do anything and everything they could to stay alive on meager rations and through the freezing cold.","['Paramount Pictures', 'Touchstone Pictures']",['United States of America'],1993-01-15,2h 0m,"['English', 'Português']",Alive,6.7,"['Ethan Hawke', 'Vincent Spano', 'Josh Hamilton', 'Bruce Ramsay', 'John Newton', 'David Kriegel', 'Kevin Breznahan', 'Sam Behrens', 'Illeana Douglas', 'Jack Noseworthy', 'Christian J. Meoli', 'Jake Carpenter', 'Michael DeLorenzo', 'José Zúñiga', 'Danny Nucci', 'David Cubitt', 'Gian DiDonna', 'John Cassini', 'Michael Woolson', 'Chad Willett', 'Richard Ian Cox', 'Gordon Currie', 'Ele Keats', 'Josh Lucas', 'Silvio Pollio', 'Nuno Antunes', 'Michael Tayles', 'Steven Shayler', 'Jason Gaffney', 'Jerry Wasserman', 'Michael Sicoly', 'Diana Barrington', ""Jan D'Arcy"", 'Frank Pellegrino', 'Seth Arnett', 'Aurelio Dinunzio', 'Fiona Roeske', 'Tony Morelli', 'Pat Romano', 'John Malkovich']"
3594,30m usd,"['Thriller', 'Drama', 'Mystery']",http://wwws.warnerbros.de/number23/,"Walter Sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. As soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. But now he's worried that a fictional murder might materialize.","['New Line Cinema', 'Contrafilm', 'Firm Films']","['Germany', 'United States of America']",2007-02-23,1h 41m,['English'],The Number 23,6.3,"['Jim Carrey', 'Virginia Madsen', 'Logan Lerman', 'Danny Huston', 'Lynn Collins', 'Mark Pellegrino', 'Rhona Mitra', 'David Stifel', 'Corey Stoll', 'Michelle Arthur', 'Paul Butcher', 'Ed Lauter', 'Troy Kotsur', 'Patricia Belcher', 'Lesli Margherita', 'Shakti Shannon', 'Tara Karsian']"
157841,33m usd,"['Adventure', 'Drama', 'Family']",,A 12-year-old cartographer secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother and travels across the country on board a freight train to receive an award at the Smithsonian Institute.,"['Epithète Films', 'Cross Creek Pictures', 'Tapioca Films']","['Canada', 'France']",2013-10-16,1h 45m,['English'],The Young and Prodigious T.S. Spivet,6.7,"['Kyle Catlett', 'Helena Bonham Carter', 'Judy Davis', 'Callum Keith Rennie', 'Niamh Wilson', 'Jakob Davies', 'Rick Mercer', 'Robert Maillet', 'Dominique Pinon', 'Julian Richings', 'Richard Jutras', ""Mairtin O'Carrigan"", 'Michel Perron', 'Dawn Ford', 'Harry Standjofski', 'Susan Glover', 'James Bradford', 'Lisa Bronwyn Moore', 'Felicia Shulman', 'Dylan Kingwell', 'Eric Davis', 'Rebecca Amzallag', 'Amber Goldfarb', 'Leigh Ann Taylor', 'Andrew Simms', 'Una Kay', 'Sylvia Stewart', 'Sabrina Reeves', 'Ana Alarcon', 'Zachary Amzallag', 'Kyle Allatt', 'Martin Brisebois', 'Victor Cornfoot', 'Christie Claymore', 'Anne-Sophie Bozon']"
11519,35m usd,"['Action', 'Comedy']",,"It's been six days since the attack on Pearl Harbor. Panic grips California, supposedly the next target of the Japanese forces. Everywhere in California, people are suffering from war nerves. Chaos erupts all over the state. An Army Air Corps Captain, a civilian with a deranged sense of Nationalism, civilian defenders, and a Motor Pool crew all end up chasing a Japanese sub planning to attack LA.","['Columbia Pictures', 'Universal Pictures', 'A-Team']",['United States of America'],1979-12-13,1h 53m,"['English', 'Deutsch', '日本語']",1941,5.6,"['Dan Aykroyd', 'Ned Beatty', 'John Belushi', 'Lorraine Gary', 'Murray Hamilton', 'Christopher Lee', 'Tim Matheson', 'Robert Stack', 'Treat Williams', 'John Candy', 'Toshirō Mifune', 'Warren Oates', 'Nancy Allen', 'Lucille Benson', 'Jordan Brian', 'Elisha Cook Jr.', 'Eddie Deezen', 'Bobby Di Cicco', 'Dianne Kay', 'Perry Lang', 'Patti LuPone', 'J. Patrick McNamara', 'Frank McRae', 'Steven Mond', 'Slim Pickens', 'Wendie Jo Sperber', 'David L. Lander', 'Michael McKean', 'Dick Miller', 'Lionel Stander', 'Dub Taylor', 'Iggie Wolfington', 'Joe Flaherty', 'Susan Backlinie', 'Kerry Sherman', 'Mickey Rourke']"
59,32m usd,"['Drama', 'Thriller', 'Crime']",,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,"['New Line Cinema', 'DC Comics', 'BenderSpink']","['United States of America', 'Canada', 'Germany']",2005-09-23,1h 36m,['English'],A History of Violence,6.9,"['Viggo Mortensen', 'Maria Bello', 'Heidi Hayes', 'Ashton Holmes', 'William Hurt', 'Ed Harris', 'Peter MacNeill', 'Stephen McHattie', 'Greg Bryk', 'Kyle Schmid', 'Sumela Kay', 'Gerry Quigley', 'Deborah Drakeford', 'Bill MacDonald', 'Aidan Devine']"
9335,32m usd,"['Action', 'Thriller', 'Crime']",,"Professional driver Frank Martin is living in Miami, where he is temporarily filling in for a friend as the chauffeur for a government narcotics control policymaker and his family. The young boy in the family is targeted for kidnapping, and Frank immediately becomes involved in protecting the child and exposing the kidnappers.","['Canal Plus', 'Twentieth Century Fox Film Corporation', 'Current Entertainment', 'TF 1 Film Productions', 'TPS Star', 'EuropaCorp', 'Revolution Sun Studios']","['France', 'United States of America']",2005-08-02,1h 27m,"['English', 'Français', 'Italiano']",Transporter 2,6.2,"['Jason Statham', 'Amber Valletta', 'Kate Nauta', 'Alessandro Gassman', 'François Berléand', 'Robert Small', 'Matthew Modine', 'Jason Flemyng', 'Keith David', 'Ron Madoff']"
12106,32m usd,"['Action', 'Western']",,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",['TriStar Pictures'],"['Japan', 'United States of America']",1995-02-09,1h 47m,['English'],The Quick and the Dead,6.3,"['Sharon Stone', 'Gene Hackman', 'Russell Crowe', 'Leonardo DiCaprio', 'Tobin Bell', 'Roberts Blossom', 'Kevin Conway', 'Keith David', 'Lance Henriksen', 'Pat Hingle', 'Gary Sinise', 'Mark Boone Junior', 'Olivia Burnette', 'Fay Masterson', 'Raynor Scheine', 'Woody Strode']"
11141,28m usd,"['Action', 'Comedy', 'Romance', 'Thriller']",,"Amidst a sea of litigation, two New York City divorce lawyers find love.","['New Line Cinema', 'Irish Dreamtime', 'Deep River Productions', 'Initial Entertainment Group (IEG)']","['Germany', 'Ireland', 'United Kingdom']",2004-04-04,1h 30m,['English'],Laws of Attraction,5.6,"['Pierce Brosnan', 'Julianne Moore', 'Michael Sheen', 'Parker Posey', 'Frances Fisher', 'Nora Dunn', 'Annika Pergament']"
8649,32m usd,['Drama'],,"48 hours in the life of a burnt-out paramedic. Once called Father Frank for his efforts to rescue lives, Frank sees the ghosts of those he failed to save around every turn. He has tried everything he can to get fired, calling in sick, delaying taking calls where he might have to face one more victim he couldn't help, yet cannot quit the job on his own.","['Paramount Pictures', 'Touchstone Pictures', 'De Fina-Cappa']",['United States of America'],1999-10-22,2h 1m,['English'],Bringing Out the Dead,6.6,"['Nicolas Cage', 'Patricia Arquette', 'John Goodman', 'Ving Rhames', 'Tom Sizemore', 'Marc Anthony', 'Mary Beth Hurt', 'Cliff Curtis', 'Cynthia Roman', 'Sonja Sohn', 'Aida Turturro', 'Nestor Serrano', 'Larry Fessenden', 'Arthur J. Nascarella', 'Martin Scorsese', 'Queen Latifah', 'Michael Kenneth Williams', 'Craig muMs Grant']"
31867,32m usd,"['Action', 'Science Fiction', 'Thriller', 'Crime']",http://www.repomenarecoming.com/,"In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims.","['Universal Pictures', 'Stuber Productions', 'Dentsu', 'Relativity Media']","['Canada', 'United States of America']",2010-03-18,1h 51m,['English'],Repo Men,6.2,"['Jude Law', 'Forest Whitaker', 'Alice Braga', 'Liev Schreiber', 'Carice van Houten', 'Chandler Canterbury', 'RZA', 'Joe Pingue', 'Tiffany Espensen', 'Liza Lapira', 'Yvette Nicole Brown', 'Tanya Clarke', 'John Leguizamo', 'Daniel Lévesque', 'Max Turnbull']"
10253,70m usd,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",,"Based on the Korean legend, unknown creatures will return and devastate the planet. Reporter Ethan Kendrick is called in to investigate the matter...","['Younggu-Art Movies', 'Showbox Entertainment']",['South Korea'],2007-02-08,1h 30m,"['English', '한국어/조선말']",Dragon Wars: D-War,4.0,"['Jason Behr', 'Robert Forster', 'Aimee Garcia', 'Chris Mulkey', 'Elizabeth Peña', 'Craig Robinson', 'Amanda Brooks', 'Holmes Osborne', 'John Ales', 'Billy Gardell', 'Kevin Breznahan', 'Geoff Pierson', 'NiCole Robinson', 'Jody Carlson', 'Cody Arens', 'Dominic Oliver', 'Craig Anton', 'Patricia Lee', 'Eloy Casados', 'Alexa Sheehan', 'Retta', 'Ricky Kim']"
